"","x","y","date","day","latitude","longitude","month","distances","sumdistances"
"212",444819,1380617,2001-05-27 05:30:10,2001-05-27,16.9077937762699,3.98594900524545,"mayo",8.06225774829855,30657.0104188322
"213",444821,1380613,2001-05-27 06:00:10,2001-05-27,16.9077582599612,3.98596727188153,"mayo",4.47213595499958,30661.4825547872
"214",444652,1380775,2001-05-27 06:30:43,2001-05-27,16.9091890864162,3.98443897340005,"mayo",234.104677441524,30895.5872322287
"215",444377,1381060,2001-05-27 07:01:19,2001-05-27,16.9117081911449,3.98195026460915,"mayo",396.042926966257,31291.6301591949
"216",443861,1381047,2001-05-27 07:31:15,2001-05-27,16.9115477976391,3.97732793203959,"mayo",516.163733712472,31807.7938929074
"217",443451,1381383,2001-05-27 08:01:15,2001-05-27,16.9145103112952,3.97362525282511,"mayo",530.090558301127,32337.8844512085
"218",443391,1381720,2001-05-27 08:31:19,2001-05-27,16.9175118131201,3.97305855065161,"mayo",342.299576394713,32680.1840276033
"219",443377,1381735,2001-05-27 09:00:36,2001-05-27,16.917644436419,3.97293181460044,"mayo",20.5182845286832,32700.7023121319
"220",443391,1381736,2001-05-27 09:30:14,2001-05-27,16.917654561965,3.97305716903339,"mayo",14.0356688476182,32714.7379809796
"221",443392,1381725,2001-05-27 10:00:39,2001-05-27,16.9175565081218,3.97306707895651,"mayo",11.0453610171873,32725.7833419967
"222",443370,1381836,2001-05-27 10:30:18,2001-05-27,16.9185449353093,3.97286037260638,"mayo",113.159179919262,32838.942521916
"223",443375,1381824,2001-05-27 11:00:14,2001-05-27,16.9184383038782,3.97290620908046,"mayo",13,32851.942521916
"224",443382,1381433,2001-05-27 11:30:17,2001-05-27,16.9149504736333,3.97300268827024,"mayo",391.062654826564,33243.0051767426
"225",443415,1381090,2001-05-27 12:00:43,2001-05-27,16.9118930997779,3.97332797693974,"mayo",344.583806932363,33587.5889836749
"226",443516,1380864,2001-05-27 12:30:54,2001-05-27,16.9098854161312,3.97425246006799,"mayo",247.541915642584,33835.1308993175
"227",443780,1380713,2001-05-27 13:01:26,2001-05-27,16.9085608817298,3.97663099653007,"mayo",304.133194505302,34139.2640938228
"228",443587,1380957,2001-05-27 13:30:53,2001-05-27,16.9107212615554,3.97488060907327,"mayo",311.102876875158,34450.366970698
"229",443897,1380344,2001-05-27 14:00:14,2001-05-27,16.9052786913597,3.97771120425384,"mayo",686.92721594067,35137.2941866386
"230",444087,1379931,2001-05-27 14:30:43,2001-05-27,16.9016101654873,3.97944932283395,"mayo",454.608622883464,35591.9028095221
"231",443707,1379470,2001-05-27 15:01:01,2001-05-27,16.8974643717801,3.97608411612427,"mayo",597.428656828579,36189.3314663507
"232",443701,1379419,2001-05-27 15:30:54,2001-05-27,16.8970088206281,3.97603474908823,"mayo",51.3517283058711,36240.6831946566
"233",443707,1379413,2001-05-27 16:00:32,2001-05-27,16.8969558018771,3.97608902928901,"mayo",8.48528137423857,36249.1684760308
"234",443707,1379411,2001-05-27 16:30:39,2001-05-27,16.8969379573076,3.97608920167516,"mayo",2,36251.1684760308
"235",443710,1379415,2001-05-27 17:00:25,2001-05-27,16.8969739039237,3.97611573842481,"mayo",5,36256.1684760308
"236",443616,1379548,2001-05-27 17:30:17,2001-05-27,16.8981524980424,3.97526198851145,"mayo",162.864974749023,36419.0334507798
"237",444076,1379992,2001-05-27 18:00:25,2001-05-27,16.9021534750256,3.97934549302668,"mayo",639.32464366705,37058.3580944469
"238",444520,1380135,2001-05-27 18:31:04,2001-05-27,16.9034675365729,3.98331155028229,"mayo",466.460073318178,37524.8181677651
"239",444292,1380623,2001-05-27 19:02:52,2001-05-27,16.9078019316108,3.98122642449812,"mayo",538.635312618844,38063.4534803839
"240",443893,1380934,2001-05-27 19:31:47,2001-05-27,16.9105423647,3.97762441892052,"mayo",505.887339236712,38569.3408196206
"241",443556,1381400,2001-05-27 20:01:26,2001-05-27,16.9146710103726,3.97456459790722,"mayo",575.086949947571,39144.4277695682
"242",443815,1380928,2001-05-27 20:30:17,2001-05-27,16.9104821248709,3.9769260406381,"mayo",538.391121769295,39682.8188913375
"243",444120,1380833,2001-05-27 21:00:53,2001-05-27,16.9096607672836,3.97966711435736,"mayo",319.452656899266,40002.2715482367
"244",444405,1380865,2001-05-27 21:30:14,2001-05-27,16.9099708029556,3.98221801267174,"mayo",286.790864568591,40289.0624128053
"245",444545,1380897,2001-05-27 22:00:14,2001-05-27,16.9102683652047,3.98346967584689,"mayo",143.61058456813,40432.6729973735
"246",444726,1380730,2001-05-27 22:30:46,2001-05-27,16.9087939658326,3.98510592441188,"mayo",246.272207120495,40678.945204494
"247",444727,1380602,2001-05-27 23:00:21,2001-05-27,16.9076520184977,3.98512595808051,"mayo",128.003906190397,40806.9491106843
"248",444780,1380437,2001-05-27 23:30:21,2001-05-27,16.9061844259461,3.98561512623732,"mayo",173.303202509359,40980.2523131937
"249",444828,1380274,2001-05-28 00:00:32,2001-05-28,16.9047342407882,3.98605932053775,"mayo",169.920569678894,41150.1728828726
"250",444884,1380176,2001-05-28 00:30:46,2001-05-28,16.9038646848491,3.98656957631067,"mayo",112.87160847618,41263.0444913488
"251",445388,1379624,2001-05-28 01:31:08,2001-05-28,16.8989829812698,3.99113337960237,"mayo",747.475752115077,42010.5202434639
"252",445435,1379402,2001-05-28 02:00:25,2001-05-28,16.8970062524621,3.99157373297891,"mayo",226.920690991368,42237.4409344552
"253",445683,1379381,2001-05-28 02:30:25,2001-05-28,16.896840254479,3.99379775580577,"mayo",248.887524797849,42486.3284592531
"254",446063,1379152,2001-05-28 03:00:46,2001-05-28,16.8948297666605,3.99722258818123,"mayo",443.667668418604,42929.9961276717
"255",446279,1379016,2001-05-28 03:30:57,2001-05-28,16.8936349308029,3.99916985298772,"mayo",255.248898136701,43185.2450258084
"256",446329,1378917,2001-05-28 04:00:43,2001-05-28,16.8927559061163,3.99962646123412,"mayo",110.909873320638,43296.154899129
"257",446342,1378909,2001-05-28 04:30:14,2001-05-28,16.8926856468428,3.99974364223283,"mayo",15.2643375224737,43311.4192366515
"258",446333,1378914,2001-05-28 05:00:10,2001-05-28,16.8927294833848,3.99966256358402,"mayo",10.295630140987,43321.7148667925
"259",446342,1378913,2001-05-28 05:30:14,2001-05-28,16.8927213373715,3.99974329559817,"mayo",9.05538513813742,43330.7702519306
"260",446345,1378916,2001-05-28 06:00:21,2001-05-28,16.8927483641428,3.99976991740502,"mayo",4.24264068711928,43335.0128926177
"261",446050,1379139,2001-05-28 06:30:18,2001-05-28,16.8947126520332,3.99710722714884,"mayo",369.802650071629,43704.8155426894
"262",445418,1379257,2001-05-28 07:01:48,2001-05-28,16.8957110306354,3.991433949617,"mayo",642.921457100321,44347.7369997897
"263",445325,1379610,2001-05-28 07:30:39,2001-05-28,16.898852639171,3.99057008198444,"mayo",365.045202680435,44712.7822024701
"264",444311,1378507,2001-05-28 08:00:32,2001-05-28,16.8889239544879,3.98157933395501,"mayo",1498.26733262125,46211.0495350914
"265",443747,1377879,2001-05-28 08:30:32,2001-05-28,16.8832722154883,3.97657957018386,"mayo",844.085303746014,47055.1348388374
"266",443109,1377843,2001-05-28 09:00:14,2001-05-28,16.8828963748708,3.97086566844076,"mayo",639.014866806712,47694.1497056441
"267",442718,1377346,2001-05-28 09:30:43,2001-05-28,16.8784284304595,3.96740464582855,"mayo",632.368563418518,48326.5182690626
"268",442131,1377053,2001-05-28 10:00:43,2001-05-28,16.8757639999091,3.96216969202021,"mayo",656.062497022959,48982.5807660856
"269",441903,1376739,2001-05-28 10:30:43,2001-05-28,16.872942859691,3.96015346963802,"mayo",388.046388979462,49370.627155065
"270",441893,1376736,2001-05-28 11:00:14,2001-05-28,16.8729152395768,3.9600641160492,"mayo",10.4403065089106,49381.0674615739
"271",442005,1376737,2001-05-28 11:30:21,2001-05-28,16.8729337080672,3.96106766639536,"mayo",112.004464196745,49493.0719257707
"272",442002,1376724,2001-05-28 12:00:46,2001-05-28,16.8728174579461,3.96104189618552,"mayo",13.3416640641263,49506.4135898348
"273",442002,1376723,2001-05-28 12:30:14,2001-05-28,16.8728085352989,3.96104198179216,"mayo",1,49507.4135898348
"274",441988,1376743,2001-05-28 13:00:39,2001-05-28,16.8729857948421,3.96091481516859,"mayo",24.4131112314674,49531.8267010663
"275",441989,1376724,2001-05-28 13:30:18,2001-05-28,16.8728163498434,3.96092540269848,"mayo",19.0262975904404,49550.8529986567
"276",441958,1376834,2001-05-28 14:00:50,2001-05-28,16.8737951971338,3.96063819416732,"mayo",114.284732138637,49665.1377307954
"277",441960,1376938,2001-05-28 14:30:39,2001-05-28,16.8747233192368,3.96064721235989,"mayo",104.019228991567,49769.1569597869
"278",442105,1377221,2001-05-28 15:01:01,2001-05-28,16.8772607751436,3.96192231487222,"mayo",317.984276340828,50087.1412361278
"279",442095,1377236,2001-05-28 15:30:46,2001-05-28,16.8773937604533,3.96183142038015,"mayo",18.0277563773199,50105.1689925051
"280",442090,1377239,2001-05-28 16:00:54,2001-05-28,16.8774201015915,3.96178635867505,"mayo",5.8309518948453,50110.9999443999
"281",442170,1377291,2001-05-28 16:30:18,2001-05-28,16.8778908996629,3.9624987777196,"mayo",95.4148835350125,50206.4148279349
"282",442457,1377645,2001-05-28 17:00:14,2001-05-28,16.8810739772917,3.96504020251585,"mayo",455.724697597135,50662.1395255321
"283",442730,1378019,2001-05-28 17:30:14,2001-05-28,16.8844343179898,3.96745440721241,"mayo",463.038875257791,51125.1784007899
"284",442940,1378219,2001-05-28 18:00:43,2001-05-28,16.8862367708759,3.96931898732508,"mayo",290,51415.1784007899
"285",443091,1378394,2001-05-28 18:30:28,2001-05-28,16.8878111205005,3.97065701506456,"mayo",231.140649821705,51646.3190506116
"286",443169,1378142,2001-05-28 19:00:43,2001-05-28,16.8855693394924,3.97137761723144,"mayo",263.795375243767,51910.1144258553
"287",443117,1378308,2001-05-28 19:30:53,2001-05-28,16.8870460169311,3.97089738755543,"mayo",173.954016912516,52084.0684427679
"288",443100,1378492,2001-05-28 20:00:18,2001-05-28,16.8886862877827,3.97072923511256,"mayo",184.783657286027,52268.8521000539
"289",443229,1378683,2001-05-28 20:30:39,2001-05-28,16.8904015128648,3.97186873386985,"mayo",230.482103426709,52499.3342034806
"290",443270,1379145,2001-05-28 21:01:40,2001-05-28,16.8945271465541,3.97219636054638,"mayo",463.815696155272,52963.1498996359
"291",443333,1379538,2001-05-28 21:30:10,2001-05-28,16.8980389964094,3.97272703331477,"mayo",398.017587551103,53361.167487187
"292",443376,1379969,2001-05-28 22:00:28,2001-05-28,16.9018881470084,3.97307519878479,"mayo",433.139700327735,53794.3071875147
"293",443436,1380269,2001-05-28 22:30:53,2001-05-28,16.9045699325455,3.97358696062232,"mayo",305.941170815567,54100.2483583303
"294",443387,1380266,2001-05-28 23:00:54,2001-05-28,16.9045389596956,3.97314816249532,"mayo",49.0917508345343,54149.3401091648
"295",443373,1380280,2001-05-28 23:30:39,2001-05-28,16.9046626670973,3.97302151076104,"mayo",19.7989898732233,54169.139099038
"296",443364,1380322,2001-05-29 00:00:14,2001-05-29,16.9050366218409,3.97293724685691,"mayo",42.9534631898291,54212.0925622279
"297",443506,1380677,2001-05-29 00:30:32,2001-05-29,16.9082161427544,3.97417899269189,"mayo",382.34670130655,54594.4392635344
"298",443591,1380920,2001-05-29 01:00:21,2001-05-29,16.9103914922391,3.97491964356841,"mayo",257.437371024488,54851.8766345589
"299",443674,1381045,2001-05-29 01:30:21,2001-05-29,16.9115138732646,3.97565254939051,"mayo",150.046659409665,55001.9232939686
"300",444064,1380935,2001-05-29 02:00:14,2001-05-29,16.9105659965232,3.97915652845697,"mayo",405.215991787096,55407.1392857556
"301",444442,1380753,2001-05-29 02:30:25,2001-05-29,16.9089747156028,3.98255922542272,"mayo",419.533073785608,55826.6723595413
"302",444589,1380675,2001-05-29 03:00:14,2001-05-29,16.9082914488645,3.98388312733566,"mayo",166.412138980304,55993.0844985216
"303",444724,1380592,2001-05-29 03:30:18,2001-05-29,16.9075625385899,3.98509994230366,"mayo",158.473972626422,56151.558471148
"304",444818,1380491,2001-05-29 04:00:46,2001-05-29,16.9066694970619,3.98595094627045,"mayo",137.974635350125,56289.5331064981
"305",444842,1380365,2001-05-29 04:30:21,2001-05-29,16.9055473681421,3.98617689368525,"mayo",128.265349958592,56417.7984564567
"306",444869,1380257,2001-05-29 05:00:21,2001-05-29,16.9045860942226,3.98642816481149,"mayo",111.323851891677,56529.1223083484
"307",444931,1380288,2001-05-29 05:30:43,2001-05-29,16.9048680239965,3.98698102389808,"mayo",69.3181073024935,56598.4404156509
"308",444938,1380285,2001-05-29 06:00:28,2001-05-29,16.9048418603386,3.98704400577472,"mayo",7.61577310586391,56606.0561887567
"309",444946,1379969,2001-05-29 06:30:32,2001-05-29,16.9020231145667,3.98714302324242,"mayo",316.101249602086,56922.1574383588
"310",445272,1379813,2001-05-29 07:00:57,2001-05-29,16.9006593150084,3.99007761253762,"mayo",361.402822346478,57283.5602607053
"311",445434,1379551,2001-05-29 07:30:21,2001-05-29,16.8983356092197,3.99155187865303,"mayo",308.038958575048,57591.5992192803
"312",445655,1379557,2001-05-29 08:01:15,2001-05-29,16.8984081933705,3.99353162388015,"mayo",221.081432960798,57812.6806522411
"313",445718,1379919,2001-05-29 08:31:19,2001-05-29,16.9016435385691,3.99406477864118,"mayo",367.441151750862,58180.121803992
"314",445956,1380125,2001-05-29 09:00:18,2001-05-29,16.9035020853512,3.99617949607242,"mayo",314.769757124156,58494.8915611162
"315",446679,1380461,2001-05-29 09:30:18,2001-05-29,16.9065624787167,4.00262865197426,"mayo",797.260935955099,59292.1524970713
"316",446827,1380446,2001-05-29 10:00:07,2001-05-29,16.9064414478817,4.00395607868469,"mayo",148.758193051677,59440.9106901229
"317",446853,1380480,2001-05-29 10:31:08,2001-05-29,16.9067470586367,4.00418609151958,"mayo",42.8018691180654,59483.712559241
"318",446847,1380483,2001-05-29 11:00:46,2001-05-29,16.9067733065193,4.00413206907121,"mayo",6.70820393249937,59490.4207631735
"319",446818,1380475,2001-05-29 11:30:21,2001-05-29,16.9066994179818,4.00387291594908,"mayo",30.0832179129826,59520.5039810865
"320",446712,1380473,2001-05-29 12:00:28,2001-05-29,16.9066724018429,4.00292329906153,"mayo",106.018866245589,59626.5228473321
"321",446750,1380515,2001-05-29 12:30:25,2001-05-29,16.9070504286614,4.00326014071337,"mayo",56.6392090340252,59683.1620563661
"322",446760,1380501,2001-05-29 13:00:43,2001-05-29,16.9069263808617,4.00335096002467,"mayo",17.2046505340853,59700.3667069002
"323",446706,1380466,2001-05-29 13:30:14,2001-05-29,16.9066094262333,4.00287014547246,"mayo",64.3506021727847,59764.717309073
"324",446699,1380460,2001-05-29 14:00:28,2001-05-29,16.9065552864849,4.00280794469353,"mayo",9.21954445729289,59773.9368535303
"325",446696,1380459,2001-05-29 14:30:17,2001-05-29,16.9065461045966,4.00278115069216,"mayo",3.16227766016838,59777.0991311904
"326",446394,1380426,2001-05-29 15:00:57,2001-05-29,16.9062255509816,4.00007800707438,"mayo",303.797630010505,60080.8967612009
"327",446042,1380175,2001-05-29 15:30:39,2001-05-29,16.9039556286927,3.99694575113725,"mayo",432.325109148196,60513.2218703491
"328",445810,1380172,2001-05-29 16:00:25,2001-05-29,16.9039088330108,3.99486720976608,"mayo",232.01939574096,60745.2412660901
"329",445815,1380155,2001-05-29 16:30:53,2001-05-29,16.9037575848078,3.99491348500858,"mayo",17.7200451466693,60762.9613112368
"330",445800,1380165,2001-05-29 17:00:54,2001-05-29,16.9038455135967,3.99477821295831,"mayo",18.0277563773199,60780.9890676141
"331",445590,1379928,2001-05-29 17:30:21,2001-05-29,16.9017127994393,3.99291706773137,"mayo",316.652806714231,61097.6418743283
"332",445373,1379554,2001-05-29 18:00:18,2001-05-29,16.898357120135,3.99100503011574,"mayo",432.394495802155,61530.0363701305
"333",445483,1379438,2001-05-29 18:31:15,2001-05-29,16.8973315966806,3.99200072170222,"mayo",159.862440867141,61689.8988109976
"334",445408,1379586,2001-05-29 19:00:46,2001-05-29,16.8986456532632,3.99131587743824,"mayo",165.918654767931,61855.8174657655
"335",444979,1380090,2001-05-29 19:30:39,2001-05-29,16.9031055530722,3.98742824980429,"mayo",661.858746259351,62517.6762120249
"336",444806,1380462,2001-05-29 20:30:43,2001-05-29,16.9064097200944,3.98584593149511,"mayo",410.259673865224,62927.9358858901
"337",444813,1380526,2001-05-29 21:00:14,2001-05-29,16.9069813424853,3.98590311685167,"mayo",64.3816744112795,62992.3175603014
"338",444815,1380531,2001-05-29 21:30:07,2001-05-29,16.9070261256377,3.98592060484895,"mayo",5.3851648071345,62997.7027251085
"339",444875,1380594,2001-05-29 22:00:25,2001-05-29,16.9075933915958,3.98645277058263,"mayo",87,63084.7027251085
"340",444830,1380615,2001-05-29 22:30:07,2001-05-29,16.9077768796894,3.98604774125553,"mayo",49.6588360717405,63134.3615611803
"341",444904,1380499,2001-05-29 23:01:22,2001-05-29,16.9067482836804,3.98672083925742,"mayo",137.593604502535,63271.9551656828
"342",444813,1380380,2001-05-29 23:30:21,2001-05-29,16.9056787032826,3.98591574696428,"mayo",149.806541913229,63421.761707596
"343",444922,1380255,2001-05-30 00:00:14,2001-05-30,16.9045728150227,3.98690323578762,"mayo",165.849329211788,63587.6110368078
"344",445123,1380248,2001-05-30 00:30:28,2001-05-30,16.9045276777534,3.98870486970785,"mayo",201.121853611188,63788.732890419
"345",445400,1380492,2001-05-30 01:00:14,2001-05-30,16.9067285882912,3.99116574978235,"mayo",369.140894510484,64157.8737849295
"346",445388,1380504,2001-05-30 01:30:14,2001-05-30,16.9068346199946,3.99105718680084,"mayo",16.9705627484771,64174.844347678
"347",445386,1380503,2001-05-30 02:00:21,2001-05-30,16.9068255252508,3.99103935284757,"mayo",2.23606797749979,64177.0804156555
"348",445405,1380431,2001-05-30 02:30:43,2001-05-30,16.9061847628958,3.99121583529619,"mayo",74.4647567645259,64251.54517242
"349",445807,1380248,2001-05-30 03:01:55,2001-05-30,16.9045866710179,3.99483374115558,"mayo",441.69333252835,64693.2385049483
"350",445861,1380516,2001-05-30 03:30:28,2001-05-30,16.9069825085543,3.99529436233465,"mayo",273.38617375427,64966.6246787026
"351",445962,1380660,2001-05-30 04:00:17,2001-05-30,16.908276037648,3.99618685983045,"mayo",175.889169649527,65142.5138483521
"352",445677,1380396,2001-05-30 04:30:25,2001-05-30,16.9058959513045,3.99365607108019,"mayo",388.485520965711,65530.9993693179
"353",445544,1380378,2001-05-30 05:00:07,2001-05-30,16.9057238739143,3.99246590958032,"mayo",134.212518045077,65665.2118873629
"354",445545,1380322,2001-05-30 05:30:21,2001-05-30,16.9052243127436,3.99247972176657,"mayo",56.0089278597618,65721.2208152227
"355",445557,1380336,2001-05-30 06:00:21,2001-05-30,16.9053502599337,3.99258603267679,"mayo",18.4390889145858,65739.6599041373
"356",445779,1380263,2001-05-30 06:30:14,2001-05-30,16.9047180890438,3.99458155155769,"mayo",233.694244687369,65973.3541488247
"357",446028,1380060,2001-05-30 07:00:46,2001-05-30,16.9029283475571,3.99683027818346,"mayo",321.263132027315,66294.617280852
"358",445789,1380038,2001-05-30 07:31:08,2001-05-30,16.9027114261245,3.99469065546308,"mayo",240.01041644062,66534.6276972926
"359",445466,1379805,2001-05-30 08:01:29,2001-05-30,16.900604656386,3.99181662729704,"mayo",398.268753481867,66932.8964507745
"360",445349,1379314,2001-05-30 08:30:21,2001-05-30,16.8962136676419,3.99081074236419,"mayo",504.747461608278,67437.6439123827
"361",445498,1379015,2001-05-30 09:00:46,2001-05-30,16.8935586758291,3.99217172895251,"mayo",334.06885517809,67771.7127675608
"362",445493,1379020,2001-05-30 09:30:14,2001-05-30,16.8936028578009,3.99212649354229,"mayo",7.07106781186548,67778.7838353727
"363",445492,1379020,2001-05-30 10:00:07,2001-05-30,16.8936027716646,3.99211753296469,"mayo",1,67779.7838353727
"364",445490,1379020,2001-05-30 10:30:14,2001-05-30,16.8936025993925,3.99209961180947,"mayo",2,67781.7838353727
"365",445488,1379017,2001-05-30 11:00:07,2001-05-30,16.8935756595309,3.99208195016202,"mayo",3.60555127546399,67785.3893866482
"366",445505,1379007,2001-05-30 11:30:21,2001-05-30,16.8934878985269,3.99223514504388,"mayo",19.723082923316,67805.1124695715
"367",445500,1379010,2001-05-30 12:00:46,2001-05-30,16.8935142354413,3.99219008263144,"mayo",5.8309518948453,67810.9434214663
"368",445511,1379005,2001-05-30 12:30:14,2001-05-30,16.893470570286,3.99228908153612,"mayo",12.0830459735946,67823.0264674399
"369",445505,1379011,2001-05-30 13:00:39,2001-05-30,16.8935235886611,3.99223479902387,"mayo",8.48528137423857,67831.5117488141
"370",445502,1378993,2001-05-30 13:30:43,2001-05-30,16.8933627246247,3.99220947435345,"mayo",18.2482875908947,67849.760036405
"371",445534,1379000,2001-05-30 14:00:32,2001-05-30,16.8934279388351,3.99249560743578,"mayo",32.7566787083184,67882.5167151134
"372",445582,1379318,2001-05-30 14:30:17,2001-05-30,16.896269432601,3.99289819742907,"mayo",321.602238798177,68204.1189539115
"373",445445,1379511,2001-05-30 15:00:18,2001-05-30,16.8979796601151,3.99165390559326,"mayo",236.6812202098,68440.8001741213
"374",445504,1379488,2001-05-30 15:30:25,2001-05-30,16.8977795286287,3.99218456471803,"mayo",63.3245607959503,68504.1247349173
"375",445307,1379617,2001-05-30 16:00:07,2001-05-30,16.8989135451077,3.99040818797637,"mayo",235.478236786332,68739.6029717036
"376",445302,1379682,2001-05-30 16:30:39,2001-05-30,16.8994930696398,3.99035776144525,"mayo",65.1920240520265,68804.7949957556
"377",445262,1379816,2001-05-30 17:00:25,2001-05-30,16.900685220393,3.98998774869496,"mayo",139.842768851307,68944.6377646069
"378",445029,1379620,2001-05-30 17:30:25,2001-05-30,16.8989163681662,3.98791691998274,"mayo",304.474957919366,69249.1127225263
"379",444909,1378872,2001-05-30 18:00:21,2001-05-30,16.8922320589496,3.98690630024563,"mayo",757.564518704513,70006.6772412308
"380",444821,1378492,2001-05-30 18:30:07,2001-05-30,16.8888339286271,3.9861505761233,"mayo",390.056406177363,70396.7336474082
"381",444745,1378219,2001-05-30 19:00:21,2001-05-30,16.8863915298289,3.98549312268866,"mayo",283.381368477181,70680.1150158854
"382",444476,1378423,2001-05-30 19:30:14,2001-05-30,16.888188630098,3.98306509167163,"mayo",337.604798544097,71017.7198144295
"383",444552,1378677,2001-05-30 20:00:21,2001-05-30,16.8904614809653,3.98372419064822,"mayo",265.126384956307,71282.8461993858
"384",444613,1378854,2001-05-30 20:30:17,2001-05-30,16.8920460043542,3.98425551363158,"mayo",187.216452268491,71470.0626516543
"385",444621,1378855,2001-05-30 21:00:43,2001-05-30,16.8920556144339,3.98432711221957,"mayo",8.06225774829855,71478.1249094026
"386",444848,1378906,2001-05-30 21:30:14,2001-05-30,16.8925301776076,3.9863567666797,"mayo",232.658548091404,71710.783457494
"387",445169,1379099,2001-05-30 22:00:28,2001-05-30,16.8942798366892,3.98921643709344,"mayo",374.553067001193,72085.3365244952
"388",445315,1379152,2001-05-30 22:30:21,2001-05-30,16.8947652986777,3.99052009592454,"mayo",155.322245670091,72240.6587701653
"389",445345,1379186,2001-05-30 23:00:18,2001-05-30,16.8950712467576,3.99078597187109,"mayo",45.3431361950185,72286.0019063603
"390",445336,1379188,2001-05-30 23:30:14,2001-05-30,16.8950883166213,3.99070515398035,"mayo",9.21954445729289,72295.2214508176
"391",445287,1379152,2001-05-31 00:00:39,2001-05-31,16.8947628875553,3.99026920045107,"mayo",60.802960454241,72356.0244112718
"392",445251,1379307,2001-05-31 00:30:14,2001-05-31,16.8961427700721,3.98993321668927,"mayo",159.125736447628,72515.1501477194
"393",445282,1379340,2001-05-31 01:00:25,2001-05-31,16.8964398806629,3.99020813866818,"mayo",45.2769256906871,72560.4270734101
"394",444978,1379678,2001-05-31 01:30:25,2001-05-31,16.8994294739858,3.9874549215213,"mayo",454.598724151311,73015.0257975614
"395",444928,1380110,2001-05-31 02:00:14,2001-05-31,16.9032796056282,3.98696954094716,"mayo",434.883892550644,73449.9096901121
"396",444709,1380358,2001-05-31 02:30:50,2001-05-31,16.9054734582915,3.98498577671741,"mayo",330.854953113899,73780.764643226
"397",444498,1380549,2001-05-31 03:00:32,2001-05-31,16.9071594252245,3.98307863792653,"mayo",284.60850303531,74065.3731462613
"398",444415,1380504,2001-05-31 03:30:07,2001-05-31,16.9067507846127,3.98233882405931,"mayo",94.4139820153774,74159.7871282767
"399",444436,1380474,2001-05-31 04:00:07,2001-05-31,16.9064849277503,3.98252958332475,"mayo",36.6196668472011,74196.4067951239
"400",444427,1380478,2001-05-31 04:30:07,2001-05-31,16.906519841727,3.98244859490264,"mayo",9.8488578017961,74206.2556529257
"401",444430,1380484,2001-05-31 05:01:12,2001-05-31,16.9065736327954,3.9824749571816,"mayo",6.70820393249937,74212.9638568582
"402",444427,1380484,2001-05-31 05:30:07,2001-05-31,16.9065733745928,3.98244807629273,"mayo",3,74215.9638568582
"403",444449,1380498,2001-05-31 06:00:14,2001-05-31,16.9067001781413,3.98264399264716,"mayo",26.0768096208106,74242.040666479
"404",444609,1380667,2001-05-31 06:30:25,2001-05-31,16.9082217942468,3.98406302441167,"mayo",232.725159791545,74474.7658262705
"405",444332,1380629,2001-05-31 07:00:21,2001-05-31,16.9078589065703,3.98158431670138,"mayo",279.594349012994,74754.3601752835
"406",443889,1380715,2001-05-31 07:30:32,2001-05-31,16.9085880969071,3.97760749149786,"mayo",451.270428900454,75205.630604184
"407",443594,1380765,2001-05-31 08:00:14,2001-05-31,16.9090088408557,3.97495990176329,"mayo",299.207286007544,75504.8378901915
"408",443560,1380951,2001-05-31 08:31:04,2001-05-31,16.910665409212,3.97463920134194,"mayo",189.081992796776,75693.9198829883
"409",444298,1381290,2001-05-31 09:00:14,2001-05-31,16.9137534481218,3.98122252062776,"mayo",812.13607234256,76506.0559553308
"410",445025,1381466,2001-05-31 09:30:21,2001-05-31,16.9153863842953,3.98772129291157,"mayo",748.000668448899,77254.0566237797
"411",445636,1381494,2001-05-31 10:00:07,2001-05-31,16.9156889538178,3.99319348528351,"mayo",611.641234711984,77865.6978584917
"412",446336,1381623,2001-05-31 10:30:39,2001-05-31,16.9169004338753,3.9994543391062,"mayo",711.787187296877,78577.4850457886
"413",446339,1381626,2001-05-31 11:00:14,2001-05-31,16.9169274598274,3.99948095855479,"mayo",4.24264068711928,78581.7276864757
"414",446339,1381610,2001-05-31 11:30:17,2001-05-31,16.9167847061705,3.99948234921909,"mayo",16,78597.7276864757
"415",446527,1381504,2001-05-31 12:00:07,2001-05-31,16.9158552344176,4.00117605858728,"mayo",215.824002372303,78813.551688848
"416",446907,1381095,2001-05-31 12:30:18,2001-05-31,16.912238958802,4.00461647398383,"mayo",558.283977918048,79371.8356667661
"417",446994,1380764,2001-05-31 13:00:07,2001-05-31,16.909293213141,4.0054247984794,"mayo",342.242604010664,79714.0782707767
"418",446990,1380763,2001-05-31 13:30:25,2001-05-31,16.9092839444302,4.0053890445139,"mayo",4.12310562561766,79718.2013764024
"419",446996,1380762,2001-05-31 14:00:32,2001-05-31,16.9092755416652,4.00544289286934,"mayo",6.08276253029822,79724.2841389326
"420",446974,1380740,2001-05-31 14:30:36,2001-05-31,16.9090773452848,4.00524768082775,"mayo",31.1126983722081,79755.3968373049
"421",446421,1380734,2001-05-31 15:00:25,2001-05-31,16.9089759578365,4.00029319047984,"mayo",553.032548770866,80308.4293860757
"422",445975,1380689,2001-05-31 15:30:10,2001-05-31,16.9085359059966,3.99630082725214,"mayo",448.264430888733,80756.6938169645
"423",445877,1380513,2001-05-31 16:00:21,2001-05-31,16.9069571233567,3.99543798705068,"mayo",201.444781515928,80958.1385984804
